,Unnamed: 0,statute,description,subject_no,trr_report_id
27866,27866,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19711950.0,658436
27867,27867,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19711950.0,658436
27868,27868,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19711950.0,658436
27869,27869,720 ILCS 550.0/4-B,POSS CAN/>10-30 GRAMS/1ST,19711950.0,658436
27870,27870,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19711950.0,658436
27871,27871,9-24-010(B),STOP AT STOP SIGN,19711950.0,658436
27872,27872,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19711950.0,658501
27873,27873,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19711950.0,658501
27874,27874,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19711950.0,658501
27875,27875,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19711950.0,658501
27876,27876,720 ILCS 550.0/4-B,POSS CAN/>10-30 GRAMS/1ST,19711950.0,658501
27877,27877,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19711950.0,658501
27878,27878,9-24-010(B),STOP AT STOP SIGN,19711950.0,658501
27879,27879,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19712078.0,658747
27880,27880,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712078.0,658747
27881,27881,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19712078.0,658778
27882,27882,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712078.0,658778
27883,27883,720 ILCS 5.0/18-4-A-4,VEHICULAR HIJACKING - AGG - FIREARM,19712203.0,659671
27884,27884,720 ILCS 5.0/24-1.6-A-1,AGG UUW/VEH/FIR LOADED/NO FOID,19712203.0,659671
27885,27885,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712203.0,659671
27886,27886,10-8-515,SOLICITING UNLAWFUL BUSINESS,19712314.0,660365
27887,27887,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19712314.0,660365
27888,27888,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19712314.0,660365
27889,27889,720 ILCS 550.0/5-B,CANNABIS - MFG/DEL - 2.5-10 GRMS,19712314.0,660365
27890,27890,10-8-515,SOLICITING UNLAWFUL BUSINESS,19712314.0,660389
27891,27891,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19712314.0,660389
27892,27892,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19712314.0,660389
27893,27893,720 ILCS 550.0/5-B,CANNABIS - MFG/DEL - 2.5-10 GRMS,19712314.0,660389
27894,27894,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19712422.0,660547
27895,27895,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19712422.0,660547
27896,27896,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19712422.0,660570
27897,27897,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19712422.0,660570
27898,27898,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19712431.0,660615
27899,27899,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19712431.0,660615
27900,27900,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19712431.0,660615
27901,27901,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19712431.0,660626
27902,27902,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19712431.0,660626
27903,27903,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19712431.0,660626
27904,27904,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19712553.0,661424
27905,27905,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712553.0,661424
27906,27906,720 ILCS 550.0/5-C,CANNABIS - MFG/DEL - 10-30 GRMS,19712553.0,661424
27907,27907,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19712553.0,661424
27908,27908,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19712553.0,661500
27909,27909,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712553.0,661500
27910,27910,720 ILCS 550.0/5-C,CANNABIS - MFG/DEL - 10-30 GRMS,19712553.0,661500
27911,27911,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19712553.0,661500
27912,27912,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19712600.0,661848
27913,27913,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19712600.0,661848
27914,27914,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19712600.0,661848
27915,27915,8-4-120,DAMAGE TO PUBLIC PROPERTY,19712600.0,661848
27916,27916,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19712688.0,662110
27917,27917,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19712688.0,662110
27918,27918,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712688.0,662110
27919,27919,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19712700.0,662125
27920,27920,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712700.0,662125
27921,27921,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19712706.0,662132
27922,27922,720 ILCS 600.0/3.5-C,POSS DRUG PARAPHERNALIA,19712706.0,662132
27923,27923,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19712706.0,662132
27924,27924,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19712706.0,662144
27925,27925,720 ILCS 600.0/3.5-C,POSS DRUG PARAPHERNALIA,19712706.0,662144
27926,27926,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19712706.0,662144
27927,27927,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19712706.0,662209
27928,27928,720 ILCS 600.0/3.5-C,POSS DRUG PARAPHERNALIA,19712706.0,662209
27929,27929,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19712706.0,662209
27930,27930,720 ILCS 5.0/12-3.05-D-1,AGGRAVATED BATTERY/VICTIM 60+,19712750.0,662350
27931,27931,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - OTHER PRIOR,19712750.0,662350
27932,27932,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19712750.0,662350
27933,27933,720 ILCS 5.0/12-3.05-D-1,AGGRAVATED BATTERY/VICTIM 60+,19712750.0,662353
27934,27934,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - OTHER PRIOR,19712750.0,662353
27935,27935,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19712750.0,662353
27936,27936,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19712852.0,662519
27937,27937,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712852.0,662519
27938,27938,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19712852.0,662525
27939,27939,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19712852.0,662525
27940,27940,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19712880.0,662706
27941,27941,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19712880.0,662774
27942,27942,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19713074.0,663469
27943,27943,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713074.0,663469
27944,27944,720 ILCS 570.0/401-A-1-A,MFG/DEL15<100 GR HEROIN/ANLG,19713074.0,663469
27945,27945,720 ILCS 570.0/401-C-2,PCS - MFG/DEL1<15 GR COCAINE/ANLG,19713074.0,663469
27946,27946,9-40-200(C),OPERATOR SIGNAL CHANGE LANE,19713074.0,663469
27947,27947,9-76-050(B),HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,19713074.0,663469
27948,27948,9-76-160(A),DISPLAY ST REG-FRONT/REAR,19713074.0,663469
27949,27949,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19713110.0,663512
27950,27950,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713110.0,663512
27951,27951,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19713101.0,663513
27952,27952,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713101.0,663513
27953,27953,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19713074.0,663515
27954,27954,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713074.0,663515
27955,27955,720 ILCS 570.0/401-A-1-A,MFG/DEL15<100 GR HEROIN/ANLG,19713074.0,663515
27956,27956,720 ILCS 570.0/401-C-2,PCS - MFG/DEL1<15 GR COCAINE/ANLG,19713074.0,663515
27957,27957,9-40-200(C),OPERATOR SIGNAL CHANGE LANE,19713074.0,663515
27958,27958,9-76-050(B),HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,19713074.0,663515
27959,27959,9-76-160(A),DISPLAY ST REG-FRONT/REAR,19713074.0,663515
27960,27960,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713231.0,664087
27961,27961,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713231.0,664087
27962,27962,720 ILCS 570.0/402-A-10,PCS - POSSESSION - 30+GRMS - PCP,19713231.0,664087
27963,27963,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713278.0,664290
27964,27964,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19713278.0,664290
27965,27965,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713278.0,664290
27966,27966,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713278.0,664290
27967,27967,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713278.0,664291
27968,27968,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19713278.0,664291
27969,27969,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713278.0,664291
27970,27970,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713278.0,664291
27971,27971,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713278.0,664346
27972,27972,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19713278.0,664346
27973,27973,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713278.0,664346
27974,27974,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713278.0,664346
27975,27975,720 ILCS 5.0/10-3,UNLAWFUL RESTRAINT,19713305.0,664353
27976,27976,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713305.0,664353
27977,27977,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713321.0,664418
27978,27978,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713324.0,664511
27979,27979,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713324.0,664511
27980,27980,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713371.0,664513
27981,27981,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713324.0,664516
27982,27982,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713324.0,664516
27983,27983,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713371.0,664517
27984,27984,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713294.0,664524
27985,27985,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713294.0,664530
27986,27986,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713324.0,664545
27987,27987,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713324.0,664545
27988,27988,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19713367.0,664583
27989,27989,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713367.0,664583
27990,27990,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713294.0,664606
27991,27991,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19713469.0,664778
27992,27992,9-80-180,OBSTRUCTION OF TRAFFIC BY NON-MOTORIST,19713469.0,664778
27993,27993,2-84-300-A,RESISTING POLICE OFFICER OR AIDING ESCAPE,19713495.0,664811
27994,27994,4-108-070,SMOKING IN A FILLING STATION,19713495.0,664811
27995,27995,720 ILCS 5.0/24-1.6-A-2,AGG UUW/PERSON/LOADED/NO FCCA ,19713495.0,664811
27996,27996,720 ILCS 5.0/24-5-B,POSS FIREARM W/DEFACED SERIAL NUMBER,19713495.0,664811
27997,27997,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713538.0,664841
27998,27998,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19713538.0,664841
27999,27999,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713538.0,664841
28000,28000,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713538.0,664860
28001,28001,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19713538.0,664860
28002,28002,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713538.0,664860
28003,28003,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19703851.0,665774
28004,28004,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19703851.0,665774
28005,28005,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19711572.0,666181
28006,28006,720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/1ST,19711572.0,666181
28007,28007,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19713791.0,666332
28008,28008,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19713791.0,666373
28009,28009,625 ILCS 5.0/11-706-A,IVC - DRIVING ON LEFT/PROHIBITED,19713923.0,666606
28010,28010,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19713923.0,666606
28011,28011,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19713923.0,666606
28012,28012,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713923.0,666606
28013,28013,720 ILCS 570.0/402-A-1,PCS - POSSESSION - 15+GRMS - HEROIN,19713923.0,666606
28014,28014,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19713923.0,666606
28015,28015,9-40-140,NEGLIGENT DRIVING,19713923.0,666606
28016,28016,625 ILCS 5.0/11-706-A,IVC - DRIVING ON LEFT/PROHIBITED,19713923.0,666645
28017,28017,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19713923.0,666645
28018,28018,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19713923.0,666645
28019,28019,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713923.0,666645
28020,28020,720 ILCS 570.0/402-A-1,PCS - POSSESSION - 15+GRMS - HEROIN,19713923.0,666645
28021,28021,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19713923.0,666645
28022,28022,9-40-140,NEGLIGENT DRIVING,19713923.0,666645
28023,28023,625 ILCS 5.0/11-706-A,IVC - DRIVING ON LEFT/PROHIBITED,19713923.0,666647
28024,28024,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19713923.0,666647
28025,28025,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19713923.0,666647
28026,28026,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713923.0,666647
28027,28027,720 ILCS 570.0/402-A-1,PCS - POSSESSION - 15+GRMS - HEROIN,19713923.0,666647
28028,28028,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19713923.0,666647
28029,28029,9-40-140,NEGLIGENT DRIVING,19713923.0,666647
28030,28030,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19713231.0,667281
28031,28031,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19713231.0,667281
28032,28032,720 ILCS 570.0/402-A-10,PCS - POSSESSION - 30+GRMS - PCP,19713231.0,667281
28033,28033,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19714216.0,667531
28034,28034,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19714216.0,667545
28035,28035,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19714379.0,667849
28036,28036,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714379.0,667849
28037,28037,725 ILCS 5.0/112A-23-E,VIOLATE ORDER OF PROTECTION   ,19714379.0,667849
28038,28038,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714328.0,667852
28039,28039,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714328.0,667852
28040,28040,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19714379.0,667889
28041,28041,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714379.0,667889
28042,28042,725 ILCS 5.0/112A-23-E,VIOLATE ORDER OF PROTECTION   ,19714379.0,667889
28043,28043,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714328.0,667896
28044,28044,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714328.0,667896
28045,28045,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19714353.0,667902
28046,28046,720 ILCS 5.0/16-1-A-1-A,THEFT CONTROL INTENT<$500,19714353.0,667902
28047,28047,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19714353.0,667902
28048,28048,720 ILCS 5.0/26.5-2-A-2,PHONE HARASSMENT/NO CONVERSATION,19714353.0,667902
28049,28049,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714353.0,667902
28050,28050,720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19714353.0,667902
28051,28051,625 ILCS 5.0/11-501-A,IVC - AGG DUI/NO VALID DL,19714298.0,667978
28052,28052,625 ILCS 5.0/11-501-A-1,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL BAC 0.08,19714298.0,667978
28053,28053,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19714298.0,667978
28054,28054,625 ILCS 5.0/11-502-B,IVC - TRANSPORT/CARRY ALCOHOL LIQUOR/PASSENGER,19714298.0,667978
28055,28055,625 ILCS 5.0/11-601-A,IVC - FAIL TO REDUCE SPEED,19714298.0,667978
28056,28056,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19714298.0,667978
28057,28057,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19714298.0,667978
28058,28058,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19714298.0,667978
28059,28059,9-40-130,OBSTRUCTION OF TRAFFIC BY MOTORIST,19714298.0,667978
28060,28060,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714426.0,668021
28061,28061,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19714426.0,668021
28062,28062,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714426.0,668021
28063,28063,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714426.0,668026
28064,28064,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19714426.0,668026
28065,28065,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714426.0,668026
28066,28066,10-8-515,SOLICITING UNLAWFUL BUSINESS,19714701.0,669082
28067,28067,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19714701.0,669082
28068,28068,720 ILCS 5.0/16-1-A-4,THEFT/STOLEN/<$500            ,19714701.0,669082
28069,28069,720 ILCS 5.0/16-2,THEFT LOST/MISLAID/PROP/<$500,19714701.0,669082
28070,28070,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714701.0,669082
28071,28071,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19714701.0,669082
28072,28072,10-8-480,REFUSE - LITTER/ LIQUIDS ON PUB. WAY/WATER WAY,19714779.0,669096
28073,28073,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714779.0,669096
28074,28074,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19714779.0,669096
28075,28075,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714779.0,669096
28076,28076,720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19714779.0,669096
28077,28077,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19714854.0,669128
28078,28078,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714854.0,669128
28079,28079,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19714852.0,669150
28080,28080,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714852.0,669150
28081,28081,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19714852.0,669150
28082,28082,720 ILCS 5.0/21-1-A-1,CRIM DMG TO PROP $300-10K     ,19714852.0,669150
28083,28083,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON/PAROLE-POSSESS/USE FIREARM PRIOR,19714852.0,669150
28084,28084,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714852.0,669150
28085,28085,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19714852.0,669150
28086,28086,720 ILCS 5.0/31-6-C,ESCAPE - FROM PEACE OFFICER - MISDEMEANOR,19714852.0,669150
28087,28087,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19714852.0,669159
28088,28088,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19714852.0,669159
28089,28089,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19714852.0,669159
28090,28090,720 ILCS 5.0/21-1-A-1,CRIM DMG TO PROP $300-10K     ,19714852.0,669159
28091,28091,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON/PAROLE-POSSESS/USE FIREARM PRIOR,19714852.0,669159
28092,28092,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714852.0,669159
28093,28093,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19714852.0,669159
28094,28094,720 ILCS 5.0/31-6-C,ESCAPE - FROM PEACE OFFICER - MISDEMEANOR,19714852.0,669159
28095,28095,10-8-515,SOLICITING UNLAWFUL BUSINESS,19714701.0,669195
28096,28096,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19714701.0,669195
28097,28097,720 ILCS 5.0/16-1-A-4,THEFT/STOLEN/<$500            ,19714701.0,669195
28098,28098,720 ILCS 5.0/16-2,THEFT LOST/MISLAID/PROP/<$500,19714701.0,669195
28099,28099,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714701.0,669195
28100,28100,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19714701.0,669195
28101,28101,720 ILCS 5.0/21-3-A-3,CRIMINAL TRESPASS - REMAIN ON LAND,19714901.0,669247
28102,28102,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714901.0,669247
28103,28103,720 ILCS 5.0/21-3-A-3,CRIMINAL TRESPASS - REMAIN ON LAND,19714901.0,669257
28104,28104,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19714901.0,669257
28105,28105,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19710019.0,669884
28106,28106,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19710019.0,669884
28107,28107,720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19715300.0,670201
28108,28108,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19715300.0,670201
28109,28109,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19715300.0,670201
